dataset,condition,trial,oddity_index,images
banktrial,chair_cluster2,chair_c2_8b3d1c34753e095cb05550de345b6d0a_0,0,"['chair_d93760fda8d73aaece101336817a135f_009.png', 'chair_8b3d1c34753e095cb05550de345b6d0a_007.png', 'chair_8b3d1c34753e095cb05550de345b6d0a_005.png']"
banktrial,chair_cluster2,chair_c2_8b3d1c34753e095cb05550de345b6d0a_1,2,"['chair_8b3d1c34753e095cb05550de345b6d0a_011.png', 'chair_8b3d1c34753e095cb05550de345b6d0a_000.png', 'chair_5aea2a227125a81bccda8d28b44378b7_007.png']"
banktrial,chair_cluster2,chair_c2_8b3d1c34753e095cb05550de345b6d0a_2,1,"['chair_8b3d1c34753e095cb05550de345b6d0a_003.png', 'chair_d93760fda8d73aaece101336817a135f_014.png', 'chair_8b3d1c34753e095cb05550de345b6d0a_006.png']"
banktrial,chair_cluster2,chair_c2_41ce60d5443c203eb31c248b8665b2e7_0,2,"['chair_41ce60d5443c203eb31c248b8665b2e7_012.png', 'chair_41ce60d5443c203eb31c248b8665b2e7_009.png', 'chair_5aea2a227125a81bccda8d28b44378b7_000.png']"
banktrial,chair_cluster2,chair_c2_41ce60d5443c203eb31c248b8665b2e7_1,0,"['chair_91f867d862e6c96c3ea242d1c18c3489_003.png', 'chair_41ce60d5443c203eb31c248b8665b2e7_010.png', 'chair_41ce60d5443c203eb31c248b8665b2e7_004.png']"
banktrial,chair_cluster2,chair_c2_41ce60d5443c203eb31c248b8665b2e7_2,1,"['chair_41ce60d5443c203eb31c248b8665b2e7_006.png', 'chair_39911f927331db1c8687ff9b0b4e4ac_008.png', 'chair_41ce60d5443c203eb31c248b8665b2e7_011.png']"
banktrial,chair_cluster2,chair_c2_5d0a9fa5c8d9bef386f6991406b6a562_0,0,"['chair_d045654d572bc46f19fb4103277a6b93_003.png', 'chair_5d0a9fa5c8d9bef386f6991406b6a562_014.png', 'chair_5d0a9fa5c8d9bef386f6991406b6a562_006.png']"
banktrial,chair_cluster2,chair_c2_5d0a9fa5c8d9bef386f6991406b6a562_1,2,"['chair_5d0a9fa5c8d9bef386f6991406b6a562_003.png', 'chair_5d0a9fa5c8d9bef386f6991406b6a562_013.png', 'chair_63da17eda9d415b5319c5e90e9cc9126_014.png']"
banktrial,chair_cluster2,chair_c2_5d0a9fa5c8d9bef386f6991406b6a562_2,1,"['chair_5d0a9fa5c8d9bef386f6991406b6a562_008.png', 'chair_5aea2a227125a81bccda8d28b44378b7_009.png', 'chair_5d0a9fa5c8d9bef386f6991406b6a562_012.png']"
banktrial,chair_cluster2,chair_c2_3318f55fdfb9a132f83ac1589b0e94a6_0,2,"['chair_3318f55fdfb9a132f83ac1589b0e94a6_009.png', 'chair_3318f55fdfb9a132f83ac1589b0e94a6_012.png', 'chair_d93760fda8d73aaece101336817a135f_002.png']"
banktrial,chair_cluster2,chair_c2_3318f55fdfb9a132f83ac1589b0e94a6_1,1,"['chair_3318f55fdfb9a132f83ac1589b0e94a6_008.png', 'chair_c472a815afff5ff0e6c5cd45aa112726_002.png', 'chair_3318f55fdfb9a132f83ac1589b0e94a6_006.png']"
banktrial,chair_cluster2,chair_c2_3318f55fdfb9a132f83ac1589b0e94a6_2,2,"['chair_3318f55fdfb9a132f83ac1589b0e94a6_000.png', 'chair_3318f55fdfb9a132f83ac1589b0e94a6_008.png', 'chair_98f42a66467c264377fe1aa9b41a89c5_002.png']"
banktrial,chair_cluster2,chair_c2_ef4e47e54bfc685cb40f0ac0fb9a650d_0,2,"['chair_ef4e47e54bfc685cb40f0ac0fb9a650d_013.png', 'chair_ef4e47e54bfc685cb40f0ac0fb9a650d_007.png', 'chair_a78d31c9dd3cea02f91663a74ccd2338_006.png']"
banktrial,chair_cluster2,chair_c2_ef4e47e54bfc685cb40f0ac0fb9a650d_1,1,"['chair_ef4e47e54bfc685cb40f0ac0fb9a650d_004.png', 'chair_7a9969fac794484c327289c00b6dc9ca_000.png', 'chair_ef4e47e54bfc685cb40f0ac0fb9a650d_003.png']"
banktrial,chair_cluster2,chair_c2_ef4e47e54bfc685cb40f0ac0fb9a650d_2,2,"['chair_ef4e47e54bfc685cb40f0ac0fb9a650d_003.png', 'chair_ef4e47e54bfc685cb40f0ac0fb9a650d_004.png', 'chair_e159d82f67a5953b1fb41007d56c0ca1_007.png']"
banktrial,chair_cluster2,chair_c2_5748c2c222d1528deb0a72cc21af76ff_0,2,"['chair_5748c2c222d1528deb0a72cc21af76ff_005.png', 'chair_5748c2c222d1528deb0a72cc21af76ff_014.png', 'chair_a996cc501faa4ec841c6494d29fffa82_014.png']"
banktrial,chair_cluster2,chair_c2_5748c2c222d1528deb0a72cc21af76ff_1,2,"['chair_5748c2c222d1528deb0a72cc21af76ff_005.png', 'chair_5748c2c222d1528deb0a72cc21af76ff_011.png', 'chair_95c5a8897fa78d3883b06dcdd869d9ac_001.png']"
banktrial,chair_cluster2,chair_c2_5748c2c222d1528deb0a72cc21af76ff_2,2,"['chair_5748c2c222d1528deb0a72cc21af76ff_014.png', 'chair_5748c2c222d1528deb0a72cc21af76ff_000.png', 'chair_df6a3bc55f86781218930ac69342cc5c_002.png']"
banktrial,chair_cluster2,chair_c2_490cc736a3ffc2a9c8687ff9b0b4e4ac_0,1,"['chair_490cc736a3ffc2a9c8687ff9b0b4e4ac_014.png', 'chair_7595d089aefd8ed5af7c7ad2549a1b15_001.png', 'chair_490cc736a3ffc2a9c8687ff9b0b4e4ac_013.png']"
banktrial,chair_cluster2,chair_c2_490cc736a3ffc2a9c8687ff9b0b4e4ac_1,1,"['chair_490cc736a3ffc2a9c8687ff9b0b4e4ac_005.png', 'chair_bfb93705c05ecd0d31e7ccd4db190c0d_000.png', 'chair_490cc736a3ffc2a9c8687ff9b0b4e4ac_006.png']"
banktrial,chair_cluster2,chair_c2_490cc736a3ffc2a9c8687ff9b0b4e4ac_2,0,"['chair_5aea2a227125a81bccda8d28b44378b7_004.png', 'chair_490cc736a3ffc2a9c8687ff9b0b4e4ac_002.png', 'chair_490cc736a3ffc2a9c8687ff9b0b4e4ac_001.png']"
banktrial,chair_cluster2,chair_c2_91f867d862e6c96c3ea242d1c18c3489_0,0,"['chair_62d87dab8cb3fd16c050719ed29b64cf_003.png', 'chair_91f867d862e6c96c3ea242d1c18c3489_012.png', 'chair_91f867d862e6c96c3ea242d1c18c3489_011.png']"
banktrial,chair_cluster2,chair_c2_91f867d862e6c96c3ea242d1c18c3489_1,0,"['chair_ff8efd10f5e6c5c7c6c0380e62f2644_011.png', 'chair_91f867d862e6c96c3ea242d1c18c3489_007.png', 'chair_91f867d862e6c96c3ea242d1c18c3489_000.png']"
banktrial,chair_cluster2,chair_c2_91f867d862e6c96c3ea242d1c18c3489_2,0,"['chair_39911f927331db1c8687ff9b0b4e4ac_009.png', 'chair_91f867d862e6c96c3ea242d1c18c3489_004.png', 'chair_91f867d862e6c96c3ea242d1c18c3489_003.png']"
banktrial,chair_cluster2,chair_c2_fcfb7012968416679c0b027ae5b223d6_0,1,"['chair_fcfb7012968416679c0b027ae5b223d6_008.png', 'chair_8f1e882bdc10f54955f46d55537192b6_007.png', 'chair_fcfb7012968416679c0b027ae5b223d6_000.png']"
banktrial,chair_cluster2,chair_c2_fcfb7012968416679c0b027ae5b223d6_1,2,"['chair_fcfb7012968416679c0b027ae5b223d6_001.png', 'chair_fcfb7012968416679c0b027ae5b223d6_011.png', 'chair_39911f927331db1c8687ff9b0b4e4ac_005.png']"
banktrial,chair_cluster2,chair_c2_fcfb7012968416679c0b027ae5b223d6_2,1,"['chair_fcfb7012968416679c0b027ae5b223d6_009.png', 'chair_39911f927331db1c8687ff9b0b4e4ac_001.png', 'chair_fcfb7012968416679c0b027ae5b223d6_005.png']"
banktrial,chair_cluster2,chair_c2_34dc6c4e022b380cf91663a74ccd2338_0,2,"['chair_34dc6c4e022b380cf91663a74ccd2338_005.png', 'chair_34dc6c4e022b380cf91663a74ccd2338_009.png', 'chair_903a14845425ca3176e30bf48cd56fcd_009.png']"
banktrial,chair_cluster2,chair_c2_34dc6c4e022b380cf91663a74ccd2338_1,0,"['chair_4422c64dffcd8662eaf288f952624966_012.png', 'chair_34dc6c4e022b380cf91663a74ccd2338_011.png', 'chair_34dc6c4e022b380cf91663a74ccd2338_003.png']"
banktrial,chair_cluster2,chair_c2_34dc6c4e022b380cf91663a74ccd2338_2,2,"['chair_34dc6c4e022b380cf91663a74ccd2338_005.png', 'chair_34dc6c4e022b380cf91663a74ccd2338_004.png', 'chair_4422c64dffcd8662eaf288f952624966_003.png']"
banktrial,chair_cluster2,chair_c2_fe5951beafda9dc5b76982957f05710f_0,0,"['chair_8b3d1c34753e095cb05550de345b6d0a_005.png', 'chair_fe5951beafda9dc5b76982957f05710f_009.png', 'chair_fe5951beafda9dc5b76982957f05710f_007.png']"
banktrial,chair_cluster2,chair_c2_fe5951beafda9dc5b76982957f05710f_1,1,"['chair_fe5951beafda9dc5b76982957f05710f_007.png', 'chair_98f42a66467c264377fe1aa9b41a89c5_014.png', 'chair_fe5951beafda9dc5b76982957f05710f_012.png']"
banktrial,chair_cluster2,chair_c2_fe5951beafda9dc5b76982957f05710f_2,2,"['chair_fe5951beafda9dc5b76982957f05710f_013.png', 'chair_fe5951beafda9dc5b76982957f05710f_014.png', 'chair_a4ecc0a3d68dafd44925bc492489de9c_003.png']"
banktrial,chair_cluster2,chair_c2_9531ea3018e8bc70f81c330016997d42_0,2,"['chair_9531ea3018e8bc70f81c330016997d42_004.png', 'chair_9531ea3018e8bc70f81c330016997d42_000.png', 'chair_a6009749fd05fed82d19175e7d19b7cb_001.png']"
banktrial,chair_cluster2,chair_c2_9531ea3018e8bc70f81c330016997d42_1,0,"['chair_bdedbb7887d2c1ac6a45b3b48c00378_008.png', 'chair_9531ea3018e8bc70f81c330016997d42_013.png', 'chair_9531ea3018e8bc70f81c330016997d42_001.png']"
banktrial,chair_cluster2,chair_c2_9531ea3018e8bc70f81c330016997d42_2,0,"['chair_5aea2a227125a81bccda8d28b44378b7_006.png', 'chair_9531ea3018e8bc70f81c330016997d42_011.png', 'chair_9531ea3018e8bc70f81c330016997d42_013.png']"
banktrial,chair_cluster2,chair_c2_799de8b0527ea329c725388bb41d64e3_0,1,"['chair_799de8b0527ea329c725388bb41d64e3_005.png', 'chair_a996cc501faa4ec841c6494d29fffa82_010.png', 'chair_799de8b0527ea329c725388bb41d64e3_006.png']"
banktrial,chair_cluster2,chair_c2_799de8b0527ea329c725388bb41d64e3_1,0,"['chair_3037c7d4d9dcb8f535b063aa516d32d0_003.png', 'chair_799de8b0527ea329c725388bb41d64e3_010.png', 'chair_799de8b0527ea329c725388bb41d64e3_000.png']"
banktrial,chair_cluster2,chair_c2_799de8b0527ea329c725388bb41d64e3_2,0,"['chair_ea7be2b97e78d5b35a4480134e0cdd21_013.png', 'chair_799de8b0527ea329c725388bb41d64e3_005.png', 'chair_799de8b0527ea329c725388bb41d64e3_013.png']"
banktrial,chair_cluster2,chair_c2_447e5db7c84797272127b77d9c9dbf6a_0,2,"['chair_447e5db7c84797272127b77d9c9dbf6a_013.png', 'chair_447e5db7c84797272127b77d9c9dbf6a_000.png', 'chair_5aea2a227125a81bccda8d28b44378b7_012.png']"
banktrial,chair_cluster2,chair_c2_447e5db7c84797272127b77d9c9dbf6a_1,2,"['chair_447e5db7c84797272127b77d9c9dbf6a_005.png', 'chair_447e5db7c84797272127b77d9c9dbf6a_003.png', 'chair_c472a815afff5ff0e6c5cd45aa112726_000.png']"
banktrial,chair_cluster2,chair_c2_447e5db7c84797272127b77d9c9dbf6a_2,0,"['chair_a6009749fd05fed82d19175e7d19b7cb_005.png', 'chair_447e5db7c84797272127b77d9c9dbf6a_000.png', 'chair_447e5db7c84797272127b77d9c9dbf6a_005.png']"
banktrial,chair_cluster2,chair_c2_39311ad85e77d3b7492d9da2668ec34c_0,0,"['chair_ef4e47e54bfc685cb40f0ac0fb9a650d_013.png', 'chair_39311ad85e77d3b7492d9da2668ec34c_005.png', 'chair_39311ad85e77d3b7492d9da2668ec34c_008.png']"
banktrial,chair_cluster2,chair_c2_39311ad85e77d3b7492d9da2668ec34c_1,0,"['chair_94e289c89059106bd8f74b0004a598cd_001.png', 'chair_39311ad85e77d3b7492d9da2668ec34c_013.png', 'chair_39311ad85e77d3b7492d9da2668ec34c_002.png']"
banktrial,chair_cluster2,chair_c2_39311ad85e77d3b7492d9da2668ec34c_2,1,"['chair_39311ad85e77d3b7492d9da2668ec34c_002.png', 'chair_ef4e47e54bfc685cb40f0ac0fb9a650d_004.png', 'chair_39311ad85e77d3b7492d9da2668ec34c_013.png']"
banktrial,chair_cluster2,chair_c2_79401adba0311d9b19fb4103277a6b93_0,0,"['chair_d045654d572bc46f19fb4103277a6b93_012.png', 'chair_79401adba0311d9b19fb4103277a6b93_012.png', 'chair_79401adba0311d9b19fb4103277a6b93_013.png']"
banktrial,chair_cluster2,chair_c2_79401adba0311d9b19fb4103277a6b93_1,2,"['chair_79401adba0311d9b19fb4103277a6b93_000.png', 'chair_79401adba0311d9b19fb4103277a6b93_010.png', 'chair_b6e662b81c62dc9b688f5a44034a346_007.png']"
banktrial,chair_cluster2,chair_c2_79401adba0311d9b19fb4103277a6b93_2,0,"['chair_25d40c79ac57891cfebad4f49b26ec52_012.png', 'chair_79401adba0311d9b19fb4103277a6b93_008.png', 'chair_79401adba0311d9b19fb4103277a6b93_011.png']"
banktrial,chair_cluster2,chair_c2_9d177c3174439ae1a48e53188865c070_0,2,"['chair_9d177c3174439ae1a48e53188865c070_009.png', 'chair_9d177c3174439ae1a48e53188865c070_007.png', 'chair_e159d82f67a5953b1fb41007d56c0ca1_006.png']"
banktrial,chair_cluster2,chair_c2_9d177c3174439ae1a48e53188865c070_1,1,"['chair_9d177c3174439ae1a48e53188865c070_002.png', 'chair_7a9969fac794484c327289c00b6dc9ca_002.png', 'chair_9d177c3174439ae1a48e53188865c070_013.png']"
banktrial,chair_cluster2,chair_c2_9d177c3174439ae1a48e53188865c070_2,2,"['chair_9d177c3174439ae1a48e53188865c070_002.png', 'chair_9d177c3174439ae1a48e53188865c070_001.png', 'chair_e159d82f67a5953b1fb41007d56c0ca1_006.png']"
banktrial,chair_cluster2,chair_c2_78446e1cc15f757297936c81e7f6629_0,0,"['chair_d93760fda8d73aaece101336817a135f_003.png', 'chair_78446e1cc15f757297936c81e7f6629_014.png', 'chair_78446e1cc15f757297936c81e7f6629_000.png']"
banktrial,chair_cluster2,chair_c2_78446e1cc15f757297936c81e7f6629_1,0,"['chair_8f1e882bdc10f54955f46d55537192b6_002.png', 'chair_78446e1cc15f757297936c81e7f6629_014.png', 'chair_78446e1cc15f757297936c81e7f6629_004.png']"
banktrial,chair_cluster2,chair_c2_78446e1cc15f757297936c81e7f6629_2,2,"['chair_78446e1cc15f757297936c81e7f6629_009.png', 'chair_78446e1cc15f757297936c81e7f6629_005.png', 'chair_92175cfac21b10e76e5b9257c4084ca2_003.png']"
banktrial,chair_cluster2,chair_c2_8f1e882bdc10f54955f46d55537192b6_0,0,"['chair_5748c2c222d1528deb0a72cc21af76ff_014.png', 'chair_8f1e882bdc10f54955f46d55537192b6_005.png', 'chair_8f1e882bdc10f54955f46d55537192b6_000.png']"
banktrial,chair_cluster2,chair_c2_8f1e882bdc10f54955f46d55537192b6_1,2,"['chair_8f1e882bdc10f54955f46d55537192b6_003.png', 'chair_8f1e882bdc10f54955f46d55537192b6_010.png', 'chair_92175cfac21b10e76e5b9257c4084ca2_007.png']"
banktrial,chair_cluster2,chair_c2_8f1e882bdc10f54955f46d55537192b6_2,2,"['chair_8f1e882bdc10f54955f46d55537192b6_003.png', 'chair_8f1e882bdc10f54955f46d55537192b6_006.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_006.png']"
banktrial,chair_cluster2,chair_c2_2159af8011e13b81713decb1a0563b12_0,1,"['chair_2159af8011e13b81713decb1a0563b12_006.png', 'chair_bfb93705c05ecd0d31e7ccd4db190c0d_012.png', 'chair_2159af8011e13b81713decb1a0563b12_008.png']"
banktrial,chair_cluster2,chair_c2_2159af8011e13b81713decb1a0563b12_1,2,"['chair_2159af8011e13b81713decb1a0563b12_000.png', 'chair_2159af8011e13b81713decb1a0563b12_008.png', 'chair_e32ee21232d2d5604747ada1cb39a749_011.png']"
banktrial,chair_cluster2,chair_c2_2159af8011e13b81713decb1a0563b12_2,2,"['chair_2159af8011e13b81713decb1a0563b12_014.png', 'chair_2159af8011e13b81713decb1a0563b12_010.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_000.png']"
banktrial,chair_cluster2,chair_c2_539ddc43afec160e57b8f616df7adf9a_0,1,"['chair_539ddc43afec160e57b8f616df7adf9a_001.png', 'chair_4566839a362c5c223ec13b32c4d64f06_001.png', 'chair_539ddc43afec160e57b8f616df7adf9a_007.png']"
banktrial,chair_cluster2,chair_c2_539ddc43afec160e57b8f616df7adf9a_1,2,"['chair_539ddc43afec160e57b8f616df7adf9a_001.png', 'chair_539ddc43afec160e57b8f616df7adf9a_005.png', 'chair_e3b04359a3e9ac5de5dbcc9343304f4a_003.png']"
banktrial,chair_cluster2,chair_c2_539ddc43afec160e57b8f616df7adf9a_2,1,"['chair_539ddc43afec160e57b8f616df7adf9a_014.png', 'chair_8da327a8eea887fd492d9da2668ec34c_009.png', 'chair_539ddc43afec160e57b8f616df7adf9a_011.png']"
banktrial,chair_cluster2,chair_c2_c6811f115d89758f46fb9c38320df24e_0,2,"['chair_c6811f115d89758f46fb9c38320df24e_012.png', 'chair_c6811f115d89758f46fb9c38320df24e_001.png', 'chair_507a5070cde81fd867936ca58e67cec6_005.png']"
banktrial,chair_cluster2,chair_c2_c6811f115d89758f46fb9c38320df24e_1,1,"['chair_c6811f115d89758f46fb9c38320df24e_007.png', 'chair_64e77e9e5887ce95492d9da2668ec34c_006.png', 'chair_c6811f115d89758f46fb9c38320df24e_000.png']"
banktrial,chair_cluster2,chair_c2_c6811f115d89758f46fb9c38320df24e_2,2,"['chair_c6811f115d89758f46fb9c38320df24e_008.png', 'chair_c6811f115d89758f46fb9c38320df24e_000.png', 'chair_507a5070cde81fd867936ca58e67cec6_001.png']"
banktrial,chair_cluster2,chair_c2_c472a815afff5ff0e6c5cd45aa112726_0,0,"['chair_8f1e882bdc10f54955f46d55537192b6_013.png', 'chair_c472a815afff5ff0e6c5cd45aa112726_007.png', 'chair_c472a815afff5ff0e6c5cd45aa112726_011.png']"
banktrial,chair_cluster2,chair_c2_c472a815afff5ff0e6c5cd45aa112726_1,1,"['chair_c472a815afff5ff0e6c5cd45aa112726_013.png', 'chair_78446e1cc15f757297936c81e7f6629_004.png', 'chair_c472a815afff5ff0e6c5cd45aa112726_008.png']"
banktrial,chair_cluster2,chair_c2_c472a815afff5ff0e6c5cd45aa112726_2,2,"['chair_c472a815afff5ff0e6c5cd45aa112726_003.png', 'chair_c472a815afff5ff0e6c5cd45aa112726_012.png', 'chair_94e289c89059106bd8f74b0004a598cd_005.png']"
banktrial,chair_cluster2,chair_c2_39911f927331db1c8687ff9b0b4e4ac_0,0,"['chair_4fae9528f1403fd0f9702e673573a443_001.png', 'chair_39911f927331db1c8687ff9b0b4e4ac_006.png', 'chair_39911f927331db1c8687ff9b0b4e4ac_014.png']"
banktrial,chair_cluster2,chair_c2_39911f927331db1c8687ff9b0b4e4ac_1,2,"['chair_39911f927331db1c8687ff9b0b4e4ac_013.png', 'chair_39911f927331db1c8687ff9b0b4e4ac_002.png', 'chair_2195099b0295f692afca3357bb07ab96_005.png']"
banktrial,chair_cluster2,chair_c2_39911f927331db1c8687ff9b0b4e4ac_2,2,"['chair_39911f927331db1c8687ff9b0b4e4ac_003.png', 'chair_39911f927331db1c8687ff9b0b4e4ac_014.png', 'chair_507a5070cde81fd867936ca58e67cec6_012.png']"
banktrial,chair_cluster2,chair_c2_94e289c89059106bd8f74b0004a598cd_0,2,"['chair_94e289c89059106bd8f74b0004a598cd_007.png', 'chair_94e289c89059106bd8f74b0004a598cd_011.png', 'chair_30f077da43f30e64c862eec8232fff1e_001.png']"
banktrial,chair_cluster2,chair_c2_94e289c89059106bd8f74b0004a598cd_1,1,"['chair_94e289c89059106bd8f74b0004a598cd_013.png', 'chair_c472a815afff5ff0e6c5cd45aa112726_014.png', 'chair_94e289c89059106bd8f74b0004a598cd_011.png']"
banktrial,chair_cluster2,chair_c2_94e289c89059106bd8f74b0004a598cd_2,0,"['chair_6d4ce042f204e89db413bc67c6e4035a_012.png', 'chair_94e289c89059106bd8f74b0004a598cd_006.png', 'chair_94e289c89059106bd8f74b0004a598cd_009.png']"
banktrial,chair_cluster2,chair_c2_91cd85647eef236490e75b1cd0f0169_0,2,"['chair_91cd85647eef236490e75b1cd0f0169_014.png', 'chair_91cd85647eef236490e75b1cd0f0169_013.png', 'chair_6b10b9f8b8f38cfadebf8d14d5516c20_000.png']"
banktrial,chair_cluster2,chair_c2_91cd85647eef236490e75b1cd0f0169_1,0,"['chair_5aea2a227125a81bccda8d28b44378b7_001.png', 'chair_91cd85647eef236490e75b1cd0f0169_000.png', 'chair_91cd85647eef236490e75b1cd0f0169_011.png']"
banktrial,chair_cluster2,chair_c2_91cd85647eef236490e75b1cd0f0169_2,0,"['chair_63da17eda9d415b5319c5e90e9cc9126_001.png', 'chair_91cd85647eef236490e75b1cd0f0169_004.png', 'chair_91cd85647eef236490e75b1cd0f0169_009.png']"
banktrial,chair_cluster2,chair_c2_7595d089aefd8ed5af7c7ad2549a1b15_0,1,"['chair_7595d089aefd8ed5af7c7ad2549a1b15_013.png', 'chair_5c660775f1c7b202855c835f93769fb8_005.png', 'chair_7595d089aefd8ed5af7c7ad2549a1b15_011.png']"
banktrial,chair_cluster2,chair_c2_7595d089aefd8ed5af7c7ad2549a1b15_1,0,"['chair_79401adba0311d9b19fb4103277a6b93_007.png', 'chair_7595d089aefd8ed5af7c7ad2549a1b15_007.png', 'chair_7595d089aefd8ed5af7c7ad2549a1b15_012.png']"
banktrial,chair_cluster2,chair_c2_7595d089aefd8ed5af7c7ad2549a1b15_2,1,"['chair_7595d089aefd8ed5af7c7ad2549a1b15_009.png', 'chair_5c660775f1c7b202855c835f93769fb8_012.png', 'chair_7595d089aefd8ed5af7c7ad2549a1b15_003.png']"
banktrial,chair_cluster2,chair_c2_c3c159a5a56614aad7b20fded0142d7a_0,0,"['chair_7f11f4251d2faee4492d9da2668ec34c_010.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_003.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_007.png']"
banktrial,chair_cluster2,chair_c2_c3c159a5a56614aad7b20fded0142d7a_1,0,"['chair_8f1e882bdc10f54955f46d55537192b6_001.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_010.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_005.png']"
banktrial,chair_cluster2,chair_c2_c3c159a5a56614aad7b20fded0142d7a_2,2,"['chair_c3c159a5a56614aad7b20fded0142d7a_003.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_005.png', 'chair_7f11f4251d2faee4492d9da2668ec34c_001.png']"
banktrial,chair_cluster2,chair_c2_45c998547946bc4d6a88c250a18c2861_0,2,"['chair_45c998547946bc4d6a88c250a18c2861_004.png', 'chair_45c998547946bc4d6a88c250a18c2861_007.png', 'chair_23b52ffd037c95223704253c4a874401_000.png']"
banktrial,chair_cluster2,chair_c2_45c998547946bc4d6a88c250a18c2861_1,2,"['chair_45c998547946bc4d6a88c250a18c2861_008.png', 'chair_45c998547946bc4d6a88c250a18c2861_000.png', 'chair_6a01eed3a575987211e48e4bcdc4a2a3_006.png']"
banktrial,chair_cluster2,chair_c2_45c998547946bc4d6a88c250a18c2861_2,0,"['chair_6a01eed3a575987211e48e4bcdc4a2a3_000.png', 'chair_45c998547946bc4d6a88c250a18c2861_005.png', 'chair_45c998547946bc4d6a88c250a18c2861_002.png']"
banktrial,chair_cluster2,chair_c2_2195099b0295f692afca3357bb07ab96_0,1,"['chair_2195099b0295f692afca3357bb07ab96_004.png', 'chair_507a5070cde81fd867936ca58e67cec6_008.png', 'chair_2195099b0295f692afca3357bb07ab96_003.png']"
banktrial,chair_cluster2,chair_c2_2195099b0295f692afca3357bb07ab96_1,1,"['chair_2195099b0295f692afca3357bb07ab96_004.png', 'chair_91f867d862e6c96c3ea242d1c18c3489_014.png', 'chair_2195099b0295f692afca3357bb07ab96_013.png']"
banktrial,chair_cluster2,chair_c2_2195099b0295f692afca3357bb07ab96_2,2,"['chair_2195099b0295f692afca3357bb07ab96_005.png', 'chair_2195099b0295f692afca3357bb07ab96_001.png', 'chair_5bb5b15807158f71504721639e19f609_009.png']"
banktrial,chair_cluster2,chair_c2_a996cc501faa4ec841c6494d29fffa82_0,2,"['chair_a996cc501faa4ec841c6494d29fffa82_011.png', 'chair_a996cc501faa4ec841c6494d29fffa82_010.png', 'chair_c3c159a5a56614aad7b20fded0142d7a_014.png']"
banktrial,chair_cluster2,chair_c2_a996cc501faa4ec841c6494d29fffa82_1,1,"['chair_a996cc501faa4ec841c6494d29fffa82_009.png', 'chair_8da327a8eea887fd492d9da2668ec34c_005.png', 'chair_a996cc501faa4ec841c6494d29fffa82_008.png']"
banktrial,chair_cluster2,chair_c2_a996cc501faa4ec841c6494d29fffa82_2,0,"['chair_c3c159a5a56614aad7b20fded0142d7a_010.png', 'chair_a996cc501faa4ec841c6494d29fffa82_004.png', 'chair_a996cc501faa4ec841c6494d29fffa82_009.png']"
banktrial,chair_cluster2,chair_c2_d5c67068390ece634060d2cb099a78b3_0,0,"['chair_eba001ddae2ce5eed5d673747c0e3adb_010.png', 'chair_d5c67068390ece634060d2cb099a78b3_008.png', 'chair_d5c67068390ece634060d2cb099a78b3_011.png']"
banktrial,chair_cluster2,chair_c2_d5c67068390ece634060d2cb099a78b3_1,2,"['chair_d5c67068390ece634060d2cb099a78b3_005.png', 'chair_d5c67068390ece634060d2cb099a78b3_013.png', 'chair_97c5ee9d477c82146c7e21b4ce9a4103_014.png']"
banktrial,chair_cluster2,chair_c2_d5c67068390ece634060d2cb099a78b3_2,1,"['chair_d5c67068390ece634060d2cb099a78b3_006.png', 'chair_7f11f4251d2faee4492d9da2668ec34c_013.png', 'chair_d5c67068390ece634060d2cb099a78b3_012.png']"
banktrial,chair_cluster2,chair_c2_62d87dab8cb3fd16c050719ed29b64cf_0,2,"['chair_62d87dab8cb3fd16c050719ed29b64cf_011.png', 'chair_62d87dab8cb3fd16c050719ed29b64cf_014.png', 'chair_bb90094030f369e4305a3b2fd9173d6f_006.png']"
banktrial,chair_cluster2,chair_c2_62d87dab8cb3fd16c050719ed29b64cf_1,0,"['chair_94e289c89059106bd8f74b0004a598cd_013.png', 'chair_62d87dab8cb3fd16c050719ed29b64cf_007.png', 'chair_62d87dab8cb3fd16c050719ed29b64cf_013.png']"
banktrial,chair_cluster2,chair_c2_62d87dab8cb3fd16c050719ed29b64cf_2,0,"['chair_bbdaf1503b9e2219df6cfab91d65bb91_014.png', 'chair_62d87dab8cb3fd16c050719ed29b64cf_010.png', 'chair_62d87dab8cb3fd16c050719ed29b64cf_007.png']"
banktrial,chair_cluster2,chair_c2_a4ecc0a3d68dafd44925bc492489de9c_0,0,"['chair_7a9969fac794484c327289c00b6dc9ca_010.png', 'chair_a4ecc0a3d68dafd44925bc492489de9c_006.png', 'chair_a4ecc0a3d68dafd44925bc492489de9c_003.png']"
banktrial,chair_cluster2,chair_c2_a4ecc0a3d68dafd44925bc492489de9c_1,0,"['chair_7f11908f7ea9483c415dbfd895473b4f_014.png', 'chair_a4ecc0a3d68dafd44925bc492489de9c_010.png', 'chair_a4ecc0a3d68dafd44925bc492489de9c_013.png']"
